TransactionId,SecurityId,Quantity,ToBeDropped,TransactionType,FundId,AsOfDate
d59c5ab7-a2b2-0dbb-64c8-87c155ca9029,AAPL,62.77,5ecc6d42-3725-3fd3-7586-85c79af5089b,Buy,F005,06/19/2022 14:40:03
a94b5e54-2e27-87e1-0e5c-2739f39995a3,FB,417.32,331d48f5-4437-f006-dbd7-062cb24eb75e,Buy,F004,10/14/2020 12:39:14
af0e46cc-ce42-7939-a6e1-0bcb043dbbdf,AAPL,476.17,d4b8d0ea-3243-c4f5-364e-301043bee780,Sell,F001,05/14/2021 20:53:39
ea66575f-f124-4224-0029-74cbb1401fd8,AAPL,146.83,baece75c-dfda-625f-882c-1d0dd82b4dfc,Buy,F001,04/09/2022 11:19:48
db388943-ba55-84dc-1cac-3e1c72d4ea96,GOOGL,670.58,84639c57-a0b6-4eee-83cf-8a92849ad7ab,Sell,F001,10/11/2020 10:39:43
b0440a8a-2fa5-9a63-aa1f-dfbc631aed28,AAPL,938.62,42c2e609-28c7-ba63-010e-fc84c7a8d2af,Sell,F003,08/13/2021 15:20:16
8b2393d0-af91-a648-1763-a68e33a7f7e8,GOOGL,238.97,f3b62e47-e0ca-cd7f-93c0-0c44b162613f,Buy,F004,07/16/2023 17:30:26
8496bfcc-818b-67d6-5c85-fdddc6c544e4,FB,752.85,7fe7b209-b871-af01-3908-7f1c24b41cfa,Buy,F003,11/13/2022 19:42:24
7a5eb8fd-6934-1178-2864-2260cccd4998,AMZN,215.15,e0f57cf5-5fae-3b31-7235-29ee5c555100,Sell,F003,10/26/2021 05:13:47
8e7a837a-5a26-a127-4d28-488f0dab4b01,GOOGL,636.33,0b09973e-bcc7-33a5-8773-ffddc2f6718b,Sell,F005,09/05/2021 17:31:15
79ee0094-6ee2-9f01-6bff-ffc5fae5eaf6,GOOGL,451.61,1def2f56-2a72-3dc3-eebd-5583328d9a66,Sell,F004,06/10/2021 00:23:15
20cce785-7ebe-e1a6-93f7-873710447030,AAPL,89.62,3b74fff7-317b-5e9b-606f-da30f3a08b75,Sell,F002,08/08/2023 01:48:33
92b94204-4a6c-a42b-4970-ce1328e9522a,MSFT,95.22,ca52f38e-3bb9-bef9-29e6-7c5fad7d8896,Sell,F004,12/28/2021 03:57:09
5b7dedab-5b9e-bf2d-38f7-72ba10d08691,FB,301.34,0557fd25-51db-2024-d954-6b698eec33cc,Buy,F005,11/18/2020 23:26:58
25c2a5a3-9327-213b-14e5-d32b8e11882c,FB,545.89,1f8e78a8-be31-c49c-fcdd-424d5f708a44,Sell,F002,08/13/2021 08:21:17
0a24c6d6-3c02-3d6b-3858-7e967d833598,GOOGL,453.14,faf74a77-fa34-82e2-acdb-148d30919ffe,Buy,F003,05/20/2021 18:30:03
825161a7-3c1d-0e4f-a96f-e800d3afa0a1,FB,309.66,5c2ca5fe-581d-af7a-f787-5b6950408ae6,Buy,F003,02/24/2022 21:09:45
4f6881cc-3868-ae34-f704-c54f07ed314f,MSFT,664.80,4fe2ec51-fa82-49c0-5c15-f9a4b533b898,Sell,F003,05/28/2023 19:28:31
c2ec1ea9-a8f5-fb29-6687-7d3b966ed7f6,AAPL,617.81,2ef75c53-7231-67bd-13ab-7ed3aa13df20,Sell,F003,11/23/2020 22:34:19
827ee9c7-ca2c-b9fe-523e-ad74503572a7,MSFT,468.93,5acb74b3-737a-1b48-e2ff-149b244640c8,Buy,F002,09/06/2021 06:24:54
5b355c09-c959-523a-64cc-05c45327b21a,GOOGL,977.73,4513d39d-7ccc-e0d5-e985-51fc086e5133,Buy,F005,12/27/2021 00:10:41
a436a0e2-cfd4-51a3-d1b3-f3f029235ab3,AMZN,930.66,8f5d4be7-a8cf-4aa8-ce07-48e952ef53d8,Buy,F001,10/03/2020 17:20:02
9ce43801-fe6b-e4a0-7385-4627fed6b339,FB,741.42,c846b3d1-da78-6702-bf02-6d4bdeef433a,Buy,F003,08/10/2023 22:25:37
ce948806-b03e-d9e0-53ba-a8068fad0467,FB,192.17,9c808fb6-6e58-5fc4-8ab4-daf1659b4eb6,Buy,F005,06/11/2021 01:42:42
cc1cd707-63ee-0930-1ffd-1ab86ef8e29a,FB,254.80,4af5e8f7-e049-aa73-9de9-aa51fe8fefdf,Buy,F003,11/11/2021 08:20:22
8f99580a-c49a-3937-ea92-31f59c8e07f2,MSFT,211.47,590bf59a-1f7e-8759-c4da-697a95bbcb63,Buy,F001,04/01/2023 03:04:56
21899067-05ef-6318-6eee-5ed4047e5a06,FB,998.20,69857274-65fb-f5ff-0b8b-e3bf233aa890,Sell,F005,12/01/2021 07:07:37
e68fa897-b28d-c37f-fc5f-25f525071739,MSFT,557.67,eae15059-ded9-bb03-73bf-a47a8df01180,Buy,F004,01/12/2021 12:41:27
f97a87d2-4128-b1a4-55a1-7151a71740e5,MSFT,774.73,f07497ce-9f62-a1e7-b5e2-20e413b1544f,Sell,F004,06/24/2022 09:28:05
2b2e9532-75c8-07ad-88d5-578c4c34783d,MSFT,475.66,bb8e3088-0743-1738-72ae-270d654d6ad4,Buy,F004,10/15/2022 14:15:36
42bb7e59-dd6a-dc7c-b15a-d8b6c2102f17,AMZN,134.38,a5c1e4f6-2f8c-3981-2cfd-c3600c4a718b,Buy,F002,08/20/2021 15:33:50
a63a837a-f48f-59f2-20ee-da840d7eb67f,AAPL,516.14,d0d6b1a3-438b-2f7b-b0b4-927bf77281fe,Sell,F003,05/30/2023 02:07:05
45810e49-6d6c-4cd6-31bc-0015d2daead0,MSFT,462.39,db6ab46e-c196-536a-9a8c-44f9ed95c7d6,Sell,F003,05/10/2021 02:25:33
22138474-4ff0-cc4a-1ac0-d1873571de18,GOOGL,620.17,40cfc129-225b-8483-ba45-6732d3d4cb6e,Buy,F001,07/02/2023 16:05:52
db95d9ac-ed9b-cfad-1c36-e329c0a7abeb,AAPL,625.62,a8dd853f-db4c-621f-e593-fecdd88916f5,Sell,F001,05/08/2023 19:45:03
e1862b78-96ad-7569-de91-d68e467f1940,GOOGL,114.31,174f417f-2feb-b68d-b994-d4a30da9d1a9,Sell,F001,06/24/2023 18:53:12
7f0c9440-1132-f4df-a22f-3c0193d19d16,AMZN,405.90,48b155f9-5d36-da14-a567-95b9a242d4ab,Sell,F001,09/28/2020 12:49:56
d36fc584-25e7-f754-d2cb-734fe64a6e5b,MSFT,582.00,56390f02-3fdc-1d1e-7fac-d0e8ca171fb0,Buy,F002,11/13/2021 00:39:14
341a1bbd-f2a4-01d9-b6c5-1d1fc9118d55,AAPL,577.15,7601d78a-7169-94f4-fb8b-3f291ab258b6,Buy,F003,12/22/2020 18:42:30
92a47f85-877d-208b-14bd-030258233755,AMZN,992.07,4b746f0b-1c0c-00c8-a502-46473a36e7d8,Buy,F004,03/01/2021 09:39:36
07aba6c5-a663-1f53-93c9-b66382fd3b6f,FB,363.47,e482adb5-ebbd-27f6-c339-641db2f59a17,Buy,F001,07/01/2021 09:20:03
679017f0-d00f-bc99-ddfc-851755ecf4af,AMZN,84.41,c22d2ee0-d0e2-b452-30e2-77109aa0a44d,Buy,F003,07/29/2021 11:22:50
32ed6fa3-720b-33be-2222-d80a5f3a6239,AAPL,126.06,2417ae23-4ad2-1cac-3dc7-1e8129ddaadb,Buy,F001,07/23/2022 17:13:17
455474b6-208b-c596-a200-ed1e88c8330e,GOOGL,149.80,d65572f6-035b-be52-9ec4-45f9eb846cef,Sell,F002,09/07/2021 02:03:32
bf43cc2d-ff93-6d0a-981a-032a95d663db,FB,67.73,0b784983-fa88-f407-d440-84fde0eb624a,Sell,F003,06/28/2021 05:29:48
a786c10b-6ad1-5413-4d01-d70f7704dd54,AAPL,518.17,4ca6bae2-3333-46e0-9ec8-44cdb58a8820,Buy,F005,12/14/2022 12:35:32
661b82cb-9312-aeb8-82ce-9f44967f6f3e,AMZN,989.43,bf0ce5de-7850-80a7-500a-003bbb3a8d64,Sell,F004,05/10/2023 15:38:15
0df666c6-aba1-054c-68cf-94495087d168,FB,970.78,3605337d-fcfa-fbe7-a8dd-b322403d76ef,Sell,F004,02/08/2022 14:55:34
104e2b7f-b988-4de5-4156-989de7376390,FB,422.33,2d5c72b2-d48d-363e-40e9-8e0bbb621bb7,Buy,F005,02/26/2022 21:05:40
694e7438-5bb8-f126-2f50-839ef8891acd,MSFT,815.16,4bc3cebd-dc4f-edc6-400a-f5f077a0e370,Sell,F001,10/16/2022 14:12:05
4bc5f755-f86e-c224-b3c7-4515cd1491ab,AAPL,112.68,40555cb9-60f5-d694-28e1-9f11c04598c4,Sell,F004,07/31/2021 18:04:12
a14298e9-4593-7f6a-e76f-32e14c834c00,FB,488.02,d0f8cac4-7959-83c0-8f95-781d72f2b547,Buy,F005,05/21/2022 04:49:04
06bb1be0-b769-1028-0c42-9e83f44629cd,GOOGL,634.17,3a1e42ce-a626-0821-68ad-dcc4de7761b2,Buy,F003,08/12/2022 14:18:20
9c7f2ec0-45bf-09f4-46f6-bbda957c1c25,MSFT,895.08,bb089f54-9d84-1468-4c42-cbfc1b3e740a,Sell,F005,12/30/2021 16:35:32
eec3cf29-5ef4-442a-3442-464ddb4e2fc1,GOOGL,972.47,8a2adcca-5011-351b-3b81-b02ea492ef18,Sell,F004,01/03/2023 12:19:29
c14218be-e818-7ef6-91e6-97adbe5bf0b6,GOOGL,341.04,6aeb051f-94d7-00b0-1885-f473ca4b3ee1,Buy,F004,06/04/2021 16:31:05
71084bf2-ad09-2096-33dc-5605b2d05eff,AMZN,580.25,6b770f7c-e592-60c7-9c9c-fae042f94b3a,Buy,F005,06/15/2022 10:00:01
256308ca-4a69-b7d3-6e9f-22ba3bdbeb46,MSFT,346.52,832c7f14-148d-ba33-79fc-9b4c9b278e74,Buy,F004,01/06/2023 10:09:09
9acbc8fe-eb7e-ea8a-8459-59acae2c947a,AMZN,105.49,680f18b3-64ab-17fd-1c6f-7dd5e44f6553,Buy,F004,12/20/2021 17:17:30
08ace302-b108-5f7b-a598-c5a17b068f64,MSFT,654.02,e4d6b0c6-e2f4-8784-1f11-698a7d5804dd,Sell,F004,09/09/2022 05:22:21
7f0436c9-8776-2242-d233-771b5143d76d,AAPL,780.65,629b4407-3a4a-130c-10de-954cdae455af,Buy,F002,01/08/2021 04:58:26
ab8b3944-c6d7-8e65-f1b3-321fa7cc244e,GOOGL,868.23,9cb3bb23-ef47-b68f-5a4b-f7113779029d,Sell,F002,12/29/2021 21:41:22
1e4e0703-d845-e062-8d76-2fbfd6fd2b16,AMZN,387.21,79a5e3d0-4021-7927-f8dc-ee25d86789bf,Sell,F004,11/23/2021 00:46:53
f99ce96e-f447-a9fc-6cc8-1f9bea492f9e,MSFT,178.09,68ac24c3-5108-2af4-d1a5-9555675b645c,Buy,F002,03/21/2022 04:02:20
05755691-7ae3-014a-2dc9-958ecbb74388,AAPL,992.73,676d19d2-7fcb-11ea-12fe-fc7b4315ba0c,Sell,F001,08/10/2023 08:44:20
c2f148b4-2db8-891c-2622-70910ff44bb9,FB,370.57,44234f8f-f6b3-43dc-8310-ab66915a2cc7,Buy,F002,01/06/2021 00:43:45
0557e55d-ddb4-d261-e24d-972fb07aa1e7,FB,820.14,449e447f-034a-ce40-888c-2196d00beab6,Buy,F004,02/04/2023 00:10:38
15f1db46-e1d2-8769-8a2c-969ea214e781,AMZN,152.42,0277ee02-119e-2281-aba8-545a686b181c,Buy,F005,11/26/2020 20:48:03
7aa19571-5433-7ae5-1ea4-7f8cc30185a8,FB,466.71,4f811548-d806-929e-cd39-e0d482b8b347,Sell,F002,02/06/2021 00:35:12
bc34df87-f701-1855-4799-2f7c77d0f401,AAPL,40.43,0684543d-b48f-c28f-af8c-7d2c9e1f263f,Buy,F001,01/05/2022 23:39:36
01ee2685-1c27-41ca-6c26-5dc76dc7d723,MSFT,497.94,e6768be4-f882-20c2-ac75-f24328b930b1,Buy,F003,10/18/2021 04:00:58
d22c3804-0620-3287-2dd6-f5ff6bf1805a,AAPL,957.96,bb44e9c6-cad5-2481-a862-13fddf501507,Sell,F003,11/19/2021 00:50:30
0a23ced7-807b-5303-b95c-3049e0ac2475,FB,743.86,f59cbda5-c943-d7bc-c256-363618fd00f2,Buy,F003,06/06/2021 00:54:25
3cf2e8be-17fa-720b-427f-e1d3fcf14870,FB,256.38,da114f6f-562a-394e-fa93-1d9c705ab06f,Buy,F001,01/27/2023 13:14:48
c3a15e8f-f907-57d5-90c7-6987cf7f0352,AAPL,717.71,f2a3d505-45e1-9f41-37a4-df5d85c6851d,Buy,F002,03/31/2023 22:58:40
ef40b624-b1f8-ae71-f540-ea7c7095852f,AAPL,502.57,2bb6fffe-bd19-3b89-e786-b6ac0fccbfbf,Sell,F001,02/11/2022 05:59:34
28f917d3-1f31-0792-c353-93498621fbe8,MSFT,704.34,0f86111b-9399-d260-db00-a0c14ad6986e,Buy,F003,02/25/2023 02:11:58
86203e0d-cc74-4851-f63d-ec413dca2481,GOOGL,438.19,75a49121-aec7-00d2-b635-b5f3c131c482,Sell,F005,09/11/2021 20:16:21
5b8cc913-6679-8c9a-9126-4e4a4c431e1c,FB,317.29,8c9f712f-3575-5eee-0cc2-52b768c55347,Buy,F004,11/12/2020 00:12:43
9d5239a7-4e5d-fcdf-3937-5ee7bf3dc324,MSFT,26.47,3d66c12c-84b5-76e4-5c1e-2919f02d7817,Sell,F001,10/06/2021 06:30:31
b9799ac2-8ecb-2ac6-2aa2-89d9685cadf3,MSFT,603.97,27d98cc9-1f47-0ff3-0816-5a9b621f28ba,Buy,F005,12/15/2021 12:27:34
b049376c-62ef-a3f0-c54e-cd6228ea02c0,GOOGL,894.39,ebe5861c-801e-060d-de3f-297827d55297,Sell,F004,06/28/2021 01:12:17
beeba535-5964-cbc4-7d55-786a133c6099,MSFT,912.60,edd57c35-eb06-3c61-e4c4-8aa55186bb18,Sell,F003,06/28/2023 08:11:54
72a9f4db-b00b-a3c7-2240-0fe5f771dbc7,MSFT,633.74,aeeb52e9-a9ea-4970-c37a-13e6cfe6b83d,Buy,F004,08/12/2021 07:52:32
13dec69c-b231-b5cd-2743-182065b0cd66,AAPL,144.07,a2636b46-992b-78a5-6499-282925a1d21b,Buy,F004,05/17/2022 16:33:45
9856848a-b790-6ed0-a16d-83715adc58c4,AAPL,76.96,e95f8659-7505-290a-c31d-368e05af5b7b,Sell,F001,08/15/2021 19:42:14
88d59578-9b7e-a6e0-35b7-db62206b178f,GOOGL,292.00,9769938d-ef13-a401-f2a7-3f1efbd6140c,Buy,F001,04/03/2022 07:54:41
a46a55ba-91c1-fd3a-f839-82f52a44a276,AMZN,615.65,b48e4429-062d-6c77-a52f-62868a8e8b9b,Sell,F001,08/22/2021 23:06:04
6d3469af-6a89-844f-3caf-3fb9eef34803,AAPL,286.24,84be3232-fdbe-113c-eb7e-b2215248526a,Buy,F002,07/19/2021 18:30:20
259bfd04-5bd9-5df8-1a34-1b0de41a381f,AMZN,246.29,a86b9846-17a6-fb9a-dc5a-4051b998c247,Buy,F003,10/23/2021 16:01:57
c745344d-0925-7e7c-cd18-eafe3df4a9ba,AMZN,477.10,e99e9756-e4a8-b585-7a9d-f3bb9afab75d,Buy,F003,12/24/2020 05:29:55
c8b69a0d-01ce-ee2d-fe3e-005bcb7f6ccb,AAPL,206.44,8de85d49-5edb-b936-f3bc-d4efed7ba049,Sell,F005,09/11/2022 03:46:07
c8c1e9ed-e755-ea60-692c-9b5816f6aecf,GOOGL,368.06,4ad6beee-f77e-873e-6517-64911bf630ba,Sell,F003,06/29/2021 05:07:55
8f1cba4a-ef8d-6c53-5e9d-b3de36cb1e99,AAPL,53.62,02ece64f-5129-3965-b0f0-c0750ac30514,Sell,F002,06/11/2023 23:22:38
4ddc775a-9703-6486-5eb7-319d1f7e0a25,FB,953.33,59773872-5293-2545-8452-c91910ef0927,Buy,F002,04/30/2023 13:34:18
cab85c74-74db-833c-6d00-09aad721bacc,AMZN,250.19,4fe8783c-2efe-fda0-8d74-8db1b681ae20,Sell,F005,11/03/2021 17:27:36
da18cce9-58f1-fd54-483a-102bfb2ea0eb,GOOGL,947.51,8d5d185c-03dc-79a5-8db5-c3103f6bb27d,Sell,F002,09/17/2021 19:10:46
1ff4e1f8-40c0-0774-59fb-f795b1854436,AAPL,190.55,78bf6c5e-7725-c14a-6783-ff29f5f78f77,Sell,F003,11/15/2022 02:02:46
78d4d6e7-f2b9-e501-3d1b-1b014aea19ab,AAPL,957.75,f567b505-d67a-69a8-bcea-95d292514686,Sell,F004,01/02/2023 06:11:46
7f944a92-f76c-29eb-453e-5373397d40dc,FB,396.85,52b902da-5aaa-0ad6-d926-d1e8ad05f98d,Sell,F003,05/02/2023 14:47:31
4b5cd72b-95de-c75b-b3cf-4ce37c8a47cf,AAPL,740.16,b6ab7f91-fa29-e7ae-221a-55def0b3121b,Sell,F001,08/19/2022 22:35:22
4dc9fac3-f246-a52d-345d-962a8c68b825,AAPL,576.31,3ef0fa42-ffe9-e8ce-bf62-3d752b5e543e,Buy,F002,09/30/2021 18:30:48
852023ac-ebc4-d3cd-8d49-1ff3d7cb2252,AMZN,110.21,9a6d4575-4eef-16bb-84d3-9996e01c034b,Buy,F003,10/01/2020 02:34:40
65dbd76a-7f71-2c65-2c73-e3098b502d0c,AAPL,876.68,e2fdc680-3b2f-4116-4d59-1b0d4dd05dde,Buy,F004,08/27/2022 15:52:35
7687ef0a-5ff5-f676-537f-ea3921f73713,AAPL,710.95,29e321a0-03c7-a241-c720-b53bec3c5c9c,Sell,F004,09/07/2021 17:36:46
c7f4cd01-43e7-d8ce-aa5a-c56e7c493f7a,FB,720.99,3eb1b0ec-198f-1f52-cd19-3b366ee5c886,Sell,F005,03/18/2021 09:44:42
ee0608a1-4112-b646-86e1-d1f73db8314a,GOOGL,448.89,b95de5f2-8650-6c2c-62c4-5f4a3f0df4f3,Sell,F004,05/06/2021 23:20:00
bb8aab38-2a75-bb24-7fee-9a741865523a,FB,59.29,47b2ce4d-3284-82ed-74ad-c7e586056556,Buy,F003,07/26/2022 09:43:36
c5bf160d-8b2c-c7f7-0c09-edb2b7f1dac4,MSFT,221.70,b0fe9103-fb9b-3adb-d1e9-079c8e7ec1d3,Sell,F001,03/08/2021 15:00:00
98019cb6-1c30-71c3-1e21-09fd17173a3a,AAPL,269.11,7a5269a6-f80a-1e3f-6188-06e5aca6ef14,Sell,F005,12/22/2022 23:10:04
eb8f6d9f-dee5-dd95-d531-a75cf48e8fed,AMZN,721.20,2f91a343-1e52-a41d-8ea1-fa3d8fbf55c5,Buy,F005,03/11/2023 17:56:48
98dad310-e965-11e5-e36d-1add76886352,AMZN,252.18,9a846516-f0ff-162e-63a5-67e5f4893b72,Buy,F002,08/20/2023 06:36:09
8092cb17-5314-7d1c-5f12-919d3d43d6fb,MSFT,314.10,69bfb228-9a01-be86-6139-54d838d3d74c,Sell,F002,06/07/2023 08:44:19
fbda9778-ca86-3453-242f-65d0914336b9,MSFT,358.48,8415a9b8-c26c-226a-49f3-0bb99ef0d4fe,Buy,F001,06/29/2023 00:00:20
bfc49b67-7010-9aed-6223-eab18323cf0b,AMZN,81.08,c5a06c78-8bb5-7123-e281-8df5000d4fae,Buy,F005,05/18/2021 10:27:46
a4e5201f-6a7f-a93a-0608-ff00141b16ef,FB,234.36,f5eb92ab-f56c-28ef-d023-b8d0fea69349,Buy,F003,07/03/2023 19:44:03
7251aa45-f908-5093-1732-117cf1e48c75,GOOGL,798.39,687dbf81-6875-83d6-7048-76c14bcb8c09,Sell,F002,04/05/2022 00:06:54
444ac7ec-e363-893d-a576-a2cd2df9cd6f,MSFT,936.58,99d6b627-5be2-732a-57b8-f7d62d581ffd,Buy,F001,10/30/2022 17:27:25
63f2319d-c240-e590-97f4-b8d098b4ff99,FB,689.20,da3de1c2-b22c-e582-448b-ab0ca09a49c5,Buy,F005,06/27/2021 22:35:20
bd7066bb-2ec9-0a11-c98c-771dacaf6598,FB,645.82,4070f6f9-10a2-efe9-16b2-62e04f498632,Sell,F003,10/18/2020 22:20:20
5ee51d53-b9ef-9a03-a91b-b1a72a797166,GOOGL,296.47,f8158434-af3e-fe69-544e-de51db496ab5,Sell,F001,06/28/2022 20:37:18
a8836392-4517-0ff3-667a-f1e4b4540d6b,FB,63.39,b2c7f7f2-abdd-9398-16b5-cf74cfffb025,Buy,F002,03/14/2023 10:25:25
5c3afbd3-8ff8-ff62-38cf-01c5df57ba71,AMZN,644.46,92384809-0565-c8ce-7dd4-94f3d4e51b1c,Sell,F004,09/09/2021 04:51:36
95d39627-5ad7-f804-eeef-258f4903320d,FB,886.14,2f9e65a6-4088-cf74-33bd-982cc1005b84,Buy,F001,04/18/2022 21:27:32
d3404da7-7d56-c38a-fc5b-d086d76c4ee0,AAPL,726.76,cfc5d958-2ea4-59df-8c6b-fb8e6ab5c2e1,Sell,F001,01/22/2021 05:23:56
ede75dc9-5432-ad7a-837f-597ea743c6e4,AMZN,88.22,884c2555-3c13-ad6e-5b2b-6606afe7193c,Buy,F005,03/15/2021 10:11:46
28353050-504a-6c3e-abe8-1267c94f5b50,FB,584.30,0630a874-f658-60fe-dfcd-3ee3dcc2cd66,Buy,F003,03/10/2021 09:16:56
0e50b1f5-c49f-26ee-746d-bb997bcf3a60,GOOGL,705.55,75d02ed1-4b59-58e7-92fa-bfc3a97f642f,Buy,F005,08/04/2023 02:38:17
97e0dfc0-16a7-0e07-93d6-4fbb52b57375,MSFT,150.47,791dce8d-fef6-e011-1901-c651da4ae10b,Buy,F004,11/12/2022 19:58:20
5a88d99c-0c5d-b642-59ca-5aa8a09cd531,AAPL,251.85,80312a8b-56b7-6faf-e43d-dda74601bbd7,Sell,F001,01/31/2023 15:45:28
c656aa57-e4da-c35d-0d3d-64e0e5dda40e,GOOGL,232.83,00955736-67d5-b7a3-25d7-bf295d32e36a,Sell,F004,08/05/2021 14:16:58
380bb534-0a2d-b437-d4b6-42d4e3e88a29,MSFT,460.91,0d9e18f0-039d-9806-2cbe-2157c3e71333,Buy,F005,04/22/2023 22:44:29
8a7b0d70-d072-7395-46ad-ed260cdd5f1c,AAPL,451.83,10758fae-11ae-2919-e0f7-186f714cdcd5,Buy,F002,04/26/2023 04:13:41
d74ec154-a1e5-e0e9-f913-ff96eade9032,MSFT,223.42,818b9899-00eb-09f2-6533-b6128f171fb7,Sell,F004,12/10/2022 05:30:07
1db209cb-3ff8-0cb2-ddc2-b7720d947643,FB,748.74,47281120-5d51-7227-8357-4c23b92856af,Sell,F003,04/28/2022 21:21:05
b9c46dd8-7172-222a-5658-00811e0bc6cb,FB,351.58,3681a0b4-662e-2f96-b342-9d4f05c517d3,Sell,F002,01/26/2023 15:21:48
bde280f0-006e-f798-100d-dee2fc3cbfa8,AMZN,46.05,d4b468c9-de2f-4d66-d483-859c5012a511,Sell,F004,02/09/2023 19:01:07
4d37fe91-eefb-1f67-e9cb-02df32dab908,AMZN,484.25,b2bd0d9c-dfa6-59c7-9c62-fc934d57b5c5,Sell,F004,12/09/2022 13:12:20
6816936d-e38c-53c9-76d5-7d4291c76022,GOOGL,631.06,aafbcb8d-4a50-a3a6-95c4-b325d1e4ecea,Buy,F001,01/31/2022 03:42:40
25d8e144-7c43-045f-9e52-87daf5615e3e,GOOGL,986.70,4e49e967-54b3-de75-3022-ab3aec2a1803,Sell,F001,05/16/2021 08:10:10
55c4cac0-2e97-3dca-f11a-a08339d7c5a4,MSFT,16.87,fc88cb9d-95cc-f08e-49b9-ee144eaf505f,Sell,F001,07/16/2021 15:39:04
c989de2d-9131-e857-8f05-bdeb4fe2e80b,AMZN,410.55,fc341e36-7632-89b9-9d2d-3313bfa950b7,Sell,F003,05/05/2022 16:58:47
8dfdac5f-6fb4-c83e-9402-f088419696f8,FB,567.14,219850d4-d834-e32b-beb6-01bf01b4370f,Sell,F005,07/18/2023 13:09:17
4532aea4-1e1d-8d1d-e799-5c98143e9a10,AMZN,867.53,9a11687c-a44a-f44c-5e83-5d7b01c5fd61,Sell,F004,08/16/2021 01:59:38
5caa1bb2-ff0a-536a-2a6c-9c26d3ad73e0,MSFT,18.68,faec5efc-1329-f47b-24db-89e5c018f4ff,Buy,F003,03/08/2021 16:07:13
c18684ed-b08d-fea2-103f-ea65394ee223,AMZN,921.99,bd71df41-6d8e-b5d4-4f37-e3c4402fd9ba,Sell,F003,04/23/2023 16:39:50
4649bbb3-aef3-c51f-559b-e12cd5ed6e8b,AAPL,584.74,f4b7e0e5-ec5a-eb4c-8883-b56de570436c,Buy,F002,11/06/2020 20:50:53
699e17fe-ab82-a887-2221-fdcfa1ccdaf9,GOOGL,760.41,105014b9-66a3-df83-318e-d014e3926bb3,Buy,F005,02/15/2023 19:19:32
783fc23e-b100-b124-5324-cf08e0ce5a84,AAPL,530.20,f11a87d7-69df-0031-14e9-d2fc32d389de,Buy,F004,01/23/2021 00:48:43
cf0fdfeb-819a-1150-018c-4ddca3b2650a,GOOGL,560.81,7404711b-34f1-dc56-263e-e95f17d9948c,Sell,F001,01/02/2023 11:53:15
f497bc39-e4f4-7ff7-a6b8-7dda6cda9eaf,AMZN,593.79,e1a87325-a073-84f1-1bcf-9b8318269c13,Buy,F001,09/17/2020 11:31:05
6e54159c-8d73-818c-c971-8b4df844cce1,AMZN,690.06,a15a6688-5c77-5987-b23e-b4635a615b42,Sell,F004,05/28/2022 08:33:05
11db9ecf-3319-e346-5c28-7f5b2f70fc67,AAPL,162.58,b215b0da-e66c-45f7-9aef-18ae0e3cff82,Sell,F002,01/19/2023 16:20:42
49c3b316-eaea-dbb2-da93-7303e02dd86f,FB,128.02,1b5dca19-7ea8-a9d8-843d-8942185cf8dc,Buy,F005,06/07/2023 23:19:51
11483666-12c4-b5a9-f4ff-e54281c25983,AAPL,979.15,c120c8c7-37ed-ee48-7074-4750f823e771,Buy,F003,12/21/2020 14:16:11
bd4ab5de-71c6-b253-30ea-7363e767d658,AMZN,957.55,d217191d-14f8-74b5-c3d1-f5f441b674da,Sell,F005,03/26/2021 05:18:14
62f5fa64-11cd-5743-16a3-bd2b541672f9,AMZN,686.83,72091fd1-d1a5-0f4b-61ae-90d2e2cc6d8c,Sell,F002,01/19/2021 14:57:13
2014bd8e-0ae0-3d1d-2337-176eb6de4531,GOOGL,57.01,a5768bf8-4549-35d8-7866-a658a32e0315,Buy,F004,04/30/2022 02:34:54
8901dc38-6bee-3fb7-0660-6722e01bda19,AMZN,287.21,58b3115d-30ab-dda8-fb37-4204ce714565,Buy,F004,07/21/2022 20:44:02
0b10c570-a40b-03d4-6fb9-30b52062962d,AAPL,36.26,4646f0a2-056b-b086-7c78-01838b810098,Buy,F003,09/18/2022 12:00:15
02c9afc7-ddda-916f-78c2-afb54a9243f6,AAPL,879.65,69853fd4-842c-ed24-0887-6e8f76d49362,Buy,F004,10/15/2020 18:22:35
673979fd-9923-9af2-680a-84accd13ed55,AMZN,3.48,d541bf02-9c8b-e5df-bd4c-6cd138c20890,Buy,F003,06/25/2022 01:16:39
8b5b8c39-e92a-4b89-d0de-850b09d4143b,FB,883.33,0f3d0160-2ef6-19ad-7ebb-fc014a7196a2,Sell,F003,11/09/2022 19:42:42
8385b9d4-9a22-8cfb-4054-d57c0151d5b8,MSFT,204.40,84c2bac7-b5c3-09e4-57b6-4af4a6639276,Buy,F005,02/28/2021 17:04:06
c69409fa-b275-320f-bedd-28b5a241abf4,FB,226.12,1f1d5db1-0dd9-8d3e-a6fe-998b111f4fe3,Sell,F003,11/17/2020 09:49:23
4617c2ff-c69f-bd4a-a3ed-8e190c1da24a,AMZN,929.66,85527862-44e9-79ca-09de-b30f9f914eba,Buy,F001,02/18/2021 10:43:16
779bcd30-6de2-7c47-eb50-27314e570a65,GOOGL,305.01,658dadd5-d65b-624e-0f64-640e3e945a2d,Sell,F001,10/23/2022 19:39:35
