SecurityId,Price,AsOfDate
AMZN,467.84,01/26/2023 08:46:33
MSFT,756.50,05/01/2023 06:39:58
GOOGL,284.86,12/03/2020 18:49:27
MSFT,117.20,12/29/2021 23:07:39
MSFT,761.18,07/26/2023 23:47:14
AAPL,805.25,12/19/2022 05:30:37
GOOGL,639.11,08/09/2021 05:29:18
MSFT,916.01,03/28/2022 17:18:01
FB,252.00,07/01/2023 19:59:28
MSFT,86.82,03/12/2022 03:58:33
AAPL,193.00,06/03/2021 05:10:24
MSFT,376.02,12/13/2022 07:39:19
AAPL,923.96,07/05/2023 13:09:39
MSFT,692.31,01/19/2022 11:06:18
GOOGL,800.94,09/10/2022 22:27:10
MSFT,795.87,06/25/2022 10:38:03
AMZN,171.70,08/16/2021 11:52:05
AAPL,287.94,08/17/2023 06:12:48
FB,297.57,12/22/2021 06:02:13
MSFT,734.03,09/11/2023 21:03:36
GOOGL,391.55,05/14/2022 06:51:16
FB,712.07,09/29/2020 11:09:34
GOOGL,225.33,08/04/2022 08:42:45
FB,938.08,05/16/2022 15:14:16
GOOGL,130.96,11/23/2020 12:38:10
GOOGL,759.45,05/24/2021 08:11:56
AAPL,987.57,11/29/2022 19:42:06
GOOGL,704.82,05/27/2023 21:26:49
MSFT,268.27,11/14/2021 13:27:36
AMZN,463.73,07/20/2021 07:54:28
FB,617.82,11/13/2020 19:44:07
AMZN,527.17,08/30/2023 18:12:40
AAPL,591.82,02/13/2021 22:57:15
AAPL,390.46,09/14/2020 14:29:08
MSFT,94.68,07/12/2023 06:25:20
MSFT,514.79,02/06/2021 01:51:04
FB,597.37,10/31/2021 14:56:30
AAPL,256.27,07/17/2022 15:55:55
FB,783.93,01/28/2021 10:02:15
MSFT,371.27,03/30/2021 22:49:52
GOOGL,633.13,04/09/2022 17:51:52
AAPL,830.54,02/18/2022 08:02:50
FB,532.10,03/08/2021 22:59:20
AAPL,745.63,07/04/2023 05:41:51
GOOGL,846.83,11/29/2021 14:21:49
AMZN,220.08,10/18/2022 16:18:09
AAPL,490.15,04/08/2021 05:43:37
AAPL,787.65,09/02/2022 21:24:37
GOOGL,749.47,04/06/2022 22:10:01
MSFT,752.39,11/07/2021 02:01:11
AMZN,352.63,02/21/2021 20:25:04
GOOGL,468.17,08/01/2023 09:35:27
GOOGL,709.83,05/10/2023 08:25:25
GOOGL,676.97,05/15/2022 05:41:38
GOOGL,634.87,06/29/2021 16:23:11
GOOGL,933.83,05/31/2021 19:12:55
AMZN,5.20,06/09/2022 00:26:03
AAPL,679.42,10/01/2020 21:09:02
MSFT,527.46,08/07/2022 22:33:15
FB,738.97,03/11/2021 22:03:37
AMZN,79.19,08/25/2022 17:29:51
FB,383.48,11/23/2021 17:57:18
FB,683.61,08/08/2023 05:04:35
GOOGL,422.19,02/18/2023 17:25:24
GOOGL,71.29,08/16/2023 21:16:30
AMZN,892.37,09/30/2020 17:19:57
FB,984.69,01/09/2021 10:51:50
AAPL,982.55,08/05/2021 12:18:38
AAPL,242.83,08/19/2021 18:56:16
AMZN,999.60,01/09/2023 11:45:51
MSFT,232.84,03/24/2021 09:09:57
GOOGL,473.70,03/17/2022 21:20:49
AAPL,874.69,05/23/2023 23:01:48
AAPL,471.60,12/30/2021 02:56:05
AAPL,668.29,11/15/2022 15:02:52
FB,282.74,11/16/2020 14:39:47
AAPL,531.14,08/23/2022 00:56:16
MSFT,392.27,09/17/2020 20:15:05
GOOGL,951.25,08/21/2021 00:09:23
FB,252.70,06/05/2022 20:38:22
AAPL,741.78,06/22/2021 05:45:31
MSFT,677.93,10/01/2022 07:11:46
AAPL,336.23,03/06/2022 22:51:49
AMZN,609.83,06/12/2023 16:49:32
GOOGL,923.55,05/09/2023 02:07:10
MSFT,502.42,01/09/2023 17:50:06
AMZN,330.01,07/24/2023 12:47:33
AAPL,568.86,05/22/2022 15:46:47
AAPL,428.92,09/21/2020 23:35:23
AAPL,531.50,08/14/2023 16:10:57
AAPL,281.17,07/26/2022 11:02:01
GOOGL,318.96,06/26/2023 04:51:43
AAPL,647.79,09/07/2022 23:37:50
MSFT,360.27,07/16/2022 08:33:55
GOOGL,358.74,05/10/2022 21:10:42
AAPL,20.93,05/23/2023 11:55:37
FB,407.97,10/01/2022 02:02:23
MSFT,925.66,07/24/2022 06:27:42
AMZN,167.66,06/17/2022 23:34:35
GOOGL,737.41,02/23/2023 15:43:11
GOOGL,749.73,02/09/2022 06:34:09
FB,611.33,06/12/2022 07:40:37
AMZN,740.26,09/06/2023 01:21:21
AAPL,956.65,04/18/2022 00:43:54
AAPL,813.76,09/28/2021 18:31:23
AAPL,582.58,11/10/2022 23:14:55
GOOGL,753.34,04/24/2022 15:38:27
MSFT,938.51,02/03/2023 17:24:19
MSFT,794.91,09/15/2020 03:44:47
AAPL,31.33,11/13/2021 08:21:13
MSFT,905.71,04/01/2022 22:26:11
GOOGL,168.55,02/17/2022 03:03:34
GOOGL,932.36,09/24/2022 11:49:49
FB,622.96,06/21/2023 16:08:01
GOOGL,308.22,08/28/2021 08:15:05
MSFT,14.16,10/14/2022 15:38:45
AAPL,120.49,08/19/2022 04:54:30
AMZN,615.39,05/29/2021 20:05:48
AMZN,892.92,06/15/2023 00:04:16
GOOGL,949.87,02/06/2023 17:15:16
GOOGL,331.91,04/11/2021 05:48:49
AAPL,692.76,08/08/2023 08:50:24
AAPL,328.33,04/02/2021 12:21:21
FB,380.39,12/30/2022 18:00:05
AMZN,293.43,10/23/2020 04:09:51
AAPL,55.51,11/08/2021 05:29:53
AMZN,712.50,09/18/2022 00:19:02
AAPL,204.42,05/30/2023 20:01:58
GOOGL,133.05,05/10/2023 02:27:49
GOOGL,642.53,01/15/2023 22:24:58
FB,10.06,01/25/2022 14:59:08
GOOGL,831.11,06/14/2021 21:26:01
GOOGL,940.59,08/26/2022 09:48:39
AAPL,388.55,07/07/2021 12:40:08
FB,653.08,06/13/2022 14:19:34
MSFT,833.07,12/12/2021 02:13:10
AAPL,638.98,10/24/2021 08:49:29
AMZN,680.38,05/07/2022 12:31:29
MSFT,22.98,05/31/2023 03:28:10
GOOGL,604.69,02/05/2021 18:43:35
AMZN,849.18,05/05/2021 10:32:40
AAPL,105.99,09/18/2022 13:34:39
GOOGL,431.51,11/01/2022 05:55:31
FB,985.77,09/17/2021 16:30:15
FB,706.91,08/12/2023 21:53:38
GOOGL,140.83,02/20/2023 08:01:45
FB,580.50,09/07/2021 13:19:41
AMZN,979.40,08/02/2022 17:59:48
AAPL,811.89,01/29/2022 17:15:14
GOOGL,878.96,03/10/2023 20:13:32
AMZN,785.54,03/28/2022 04:36:29
AAPL,174.86,08/22/2022 12:23:40
AAPL,303.01,07/22/2023 12:21:43
AAPL,555.93,04/15/2022 19:42:59
AAPL,533.28,11/30/2022 12:09:09
MSFT,515.09,10/07/2020 06:48:37
MSFT,447.08,06/29/2023 04:29:54
FB,61.20,01/10/2023 20:12:26
AMZN,957.72,01/26/2023 00:16:37
GOOGL,257.53,12/04/2022 07:00:05
AMZN,444.92,10/25/2022 20:25:30
AAPL,842.55,12/09/2022 14:59:46
FB,178.93,05/24/2022 23:14:32
GOOGL,978.02,08/17/2023 09:15:55
MSFT,107.87,11/25/2022 05:04:41
FB,828.21,08/31/2022 19:19:56
AMZN,897.11,06/09/2023 13:04:47
AMZN,154.47,05/30/2022 03:44:03
GOOGL,116.76,10/08/2022 16:22:13
GOOGL,353.80,02/03/2023 06:22:16
AAPL,146.04,04/03/2023 02:25:40
AMZN,960.19,01/21/2021 21:38:03
GOOGL,31.73,05/07/2021 12:38:12
GOOGL,269.03,11/28/2020 03:53:42
FB,357.55,06/04/2023 11:34:43
FB,829.76,02/19/2023 05:18:31
GOOGL,270.78,12/06/2020 20:14:55
AAPL,158.01,04/23/2022 06:54:18
AAPL,741.73,03/25/2023 19:54:59
AMZN,717.08,08/26/2023 10:31:29
AAPL,295.56,11/04/2020 19:35:58
AMZN,758.71,03/13/2022 19:57:58
AMZN,430.59,06/25/2022 11:30:10
AMZN,57.10,01/17/2021 14:14:10
FB,257.06,12/05/2020 23:50:05
MSFT,594.41,11/10/2022 13:00:22
AMZN,990.17,09/23/2021 13:51:26
AAPL,324.52,08/11/2021 15:09:20
AAPL,623.10,10/30/2022 10:50:45
AAPL,438.68,10/26/2021 07:05:05
AMZN,566.68,01/15/2022 16:19:36
AMZN,962.29,12/02/2021 13:26:47
AMZN,510.57,05/04/2023 17:47:36
FB,752.64,12/15/2022 06:37:32
AAPL,393.76,12/14/2022 06:53:56
MSFT,623.86,05/24/2022 17:37:42
MSFT,467.03,08/01/2022 02:57:55
AMZN,790.43,06/14/2022 11:05:35
AMZN,250.79,09/03/2021 08:23:26
AAPL,755.45,04/26/2021 11:13:03
MSFT,337.10,12/21/2021 00:45:59
GOOGL,131.25,07/05/2021 23:19:52
GOOGL,504.27,11/05/2021 22:57:50
FB,115.37,03/08/2022 07:15:06
FB,545.60,05/17/2021 02:01:13
GOOGL,801.45,03/25/2023 04:16:21
AAPL,704.59,07/15/2021 20:53:42
GOOGL,643.54,03/23/2023 11:27:57
AAPL,987.45,12/06/2022 00:56:47
MSFT,592.50,07/22/2022 16:43:55
AMZN,533.76,06/05/2021 23:02:27
MSFT,330.87,03/13/2021 03:53:12
AMZN,818.92,09/28/2020 06:03:19
MSFT,391.78,09/14/2021 17:54:46
MSFT,188.39,12/16/2022 23:30:26
AMZN,474.70,04/18/2021 04:38:37
AAPL,382.06,10/07/2021 10:12:00
GOOGL,540.26,07/06/2022 07:38:12
AMZN,565.32,10/06/2020 23:36:19
FB,915.06,10/20/2022 19:03:43
MSFT,32.45,11/10/2020 10:29:23
MSFT,146.20,07/29/2021 03:01:41
AAPL,714.22,11/01/2020 01:28:33
AAPL,712.89,06/24/2023 17:57:39
MSFT,223.31,01/19/2023 18:37:47
FB,146.89,06/09/2023 01:11:37
AMZN,67.28,01/24/2021 02:54:48
AAPL,597.43,11/25/2021 05:36:19
MSFT,573.06,09/11/2021 22:39:55
GOOGL,982.94,01/30/2021 23:04:46
AMZN,497.72,12/06/2020 09:30:49
AMZN,114.26,06/19/2022 18:17:04
GOOGL,998.42,11/03/2022 03:18:33
AAPL,234.50,02/05/2021 16:20:39
GOOGL,668.00,01/02/2022 00:46:14
AAPL,502.29,12/05/2020 12:40:33
FB,736.78,05/10/2022 17:28:29
GOOGL,801.33,10/05/2021 09:20:52
FB,745.68,12/26/2020 00:30:14
MSFT,868.22,01/12/2023 22:09:49
FB,269.03,06/21/2023 15:32:23
AAPL,792.39,04/17/2022 03:17:35
AAPL,546.88,12/12/2022 21:01:44
AMZN,293.16,01/09/2023 12:10:29
FB,260.44,01/08/2023 04:04:58
GOOGL,527.16,01/10/2022 14:15:37
AMZN,386.16,11/24/2020 21:20:25
MSFT,711.00,12/10/2020 05:04:05
MSFT,791.79,03/24/2023 06:29:44
FB,33.27,05/18/2023 12:00:15
AAPL,715.97,05/13/2023 07:34:52
GOOGL,648.08,12/14/2021 23:42:44
FB,543.07,12/21/2021 06:05:53
MSFT,711.23,11/17/2021 08:19:22
GOOGL,336.71,04/12/2022 23:16:29
AAPL,722.08,02/08/2022 01:08:05
AAPL,887.39,02/14/2022 04:35:34
GOOGL,871.92,04/05/2023 15:04:43
AAPL,218.13,08/27/2023 22:42:44
MSFT,517.61,06/16/2023 07:50:18
AMZN,226.27,05/26/2023 15:59:20
GOOGL,397.33,04/13/2021 19:54:14
FB,793.63,08/18/2023 18:35:30
AMZN,270.42,02/14/2023 10:27:46
FB,623.42,02/17/2021 09:37:44
FB,261.47,12/19/2022 12:01:17
MSFT,418.89,02/12/2022 03:24:21
AAPL,405.43,10/05/2020 04:00:42
GOOGL,141.73,04/12/2021 02:14:00
FB,467.96,12/29/2020 12:01:55
MSFT,720.89,08/12/2023 20:17:56
MSFT,720.71,01/04/2022 02:31:23
MSFT,322.42,06/23/2023 18:05:28
MSFT,762.42,02/16/2023 12:29:48
AAPL,516.86,02/20/2023 11:07:48
AMZN,625.85,04/09/2021 22:11:25
AAPL,604.78,08/13/2021 11:53:16
AAPL,941.85,02/05/2022 10:29:24
FB,336.28,10/25/2021 01:28:43
MSFT,996.36,04/12/2021 19:31:10
AAPL,610.87,01/23/2023 06:06:33
AMZN,208.57,06/25/2022 04:02:44
AMZN,65.01,01/02/2023 02:15:09
AAPL,778.32,01/14/2023 23:22:01
MSFT,583.61,06/29/2022 04:13:46
AMZN,257.51,10/25/2021 04:02:18
AMZN,790.29,11/30/2021 16:18:55
MSFT,34.42,03/17/2021 22:32:29
MSFT,730.07,08/19/2023 21:41:47
AAPL,768.54,04/21/2023 05:58:41
FB,488.86,11/21/2021 03:26:55
FB,46.04,08/04/2023 03:11:39
FB,322.09,01/04/2021 13:47:39
AAPL,832.82,01/27/2022 18:40:13
FB,318.88,08/22/2023 18:25:27
AMZN,181.61,04/22/2023 19:33:12
MSFT,906.91,12/31/2021 02:50:39
AAPL,335.31,08/17/2023 18:22:53
AAPL,381.70,11/05/2021 19:47:23
AAPL,600.95,01/19/2023 14:27:48
AAPL,477.32,01/16/2022 07:21:37
AAPL,301.44,10/14/2021 17:26:24
FB,314.56,06/27/2022 14:15:33
FB,150.61,10/08/2020 16:26:07
MSFT,989.32,12/23/2020 03:00:49
GOOGL,615.06,09/27/2021 04:40:46
MSFT,486.72,04/28/2021 11:37:47
MSFT,617.88,06/04/2023 17:25:30
AAPL,457.25,08/06/2022 06:56:03
AAPL,990.66,04/15/2023 03:56:20
AMZN,397.43,05/24/2022 23:25:27
AAPL,791.30,04/12/2022 02:29:35
AAPL,220.43,12/18/2021 23:36:26
AMZN,407.61,12/03/2022 23:10:45
AMZN,330.37,01/09/2021 01:19:45
MSFT,96.18,01/06/2023 17:50:28
AAPL,759.05,09/04/2023 13:29:46
AMZN,999.80,12/28/2020 06:57:27
MSFT,239.19,11/22/2021 11:17:53
MSFT,622.66,07/10/2021 06:04:57
AAPL,212.06,05/11/2021 11:55:55
MSFT,835.69,03/14/2021 22:24:02
AMZN,83.30,12/28/2020 18:11:17
GOOGL,827.93,08/04/2023 03:39:56
GOOGL,929.09,03/22/2021 00:29:55
GOOGL,664.12,03/04/2022 00:38:52
MSFT,384.09,05/06/2021 02:03:39
AMZN,645.30,02/08/2022 10:08:07
AMZN,313.94,02/18/2023 13:38:20
FB,230.99,09/20/2020 22:36:48
GOOGL,859.37,11/24/2022 08:30:17
AMZN,431.24,05/05/2021 06:34:48
AMZN,121.22,02/17/2021 03:45:10
MSFT,914.60,05/26/2023 07:24:59
GOOGL,642.92,05/12/2021 14:36:25
GOOGL,564.39,01/16/2022 11:33:43
MSFT,988.24,02/15/2023 14:56:16
AAPL,745.67,01/04/2021 07:01:55
FB,416.49,10/02/2020 11:43:02
AAPL,218.28,02/10/2022 18:28:12
GOOGL,210.85,03/18/2023 23:12:17
FB,819.68,09/06/2022 17:31:03
GOOGL,59.11,07/10/2021 15:55:29
GOOGL,919.49,04/17/2022 11:07:35
GOOGL,850.87,03/21/2022 12:22:42
AMZN,313.85,06/13/2023 23:25:00
GOOGL,949.12,04/29/2022 23:24:46
FB,465.51,12/02/2022 18:40:56
AAPL,889.34,05/28/2021 12:35:22
GOOGL,523.15,08/28/2022 00:05:02
AMZN,644.18,11/13/2022 14:15:28
GOOGL,174.16,08/26/2023 08:30:02
AMZN,837.16,04/24/2021 16:40:58
FB,518.27,05/28/2023 14:45:06
AAPL,317.38,08/31/2022 22:15:55
AMZN,960.65,04/28/2022 15:36:24
AMZN,632.12,06/20/2021 08:59:24
MSFT,382.99,09/29/2021 14:40:21
AAPL,792.04,01/13/2021 00:54:18
MSFT,938.88,11/24/2020 01:28:52
GOOGL,520.08,10/13/2020 01:16:30
AAPL,298.28,04/07/2022 20:51:47
MSFT,95.34,07/01/2021 18:42:01
AAPL,733.09,09/17/2022 03:12:25
MSFT,65.03,09/14/2022 15:11:06
FB,962.20,12/22/2022 12:11:26
AMZN,103.80,11/18/2021 15:13:44
GOOGL,497.60,04/08/2021 10:21:31
AAPL,498.62,08/14/2021 12:37:47
AMZN,662.69,03/10/2023 17:23:07
AMZN,645.92,08/03/2021 04:14:37
AAPL,667.41,09/17/2022 03:31:24
GOOGL,529.79,05/20/2023 19:29:23
GOOGL,714.51,07/17/2022 10:40:54
AMZN,711.65,03/14/2023 00:11:27
MSFT,454.97,05/22/2021 02:07:42
AAPL,75.11,11/27/2020 13:36:25
AMZN,589.49,01/12/2021 19:03:26
AMZN,591.61,03/03/2021 23:26:15
FB,225.70,09/10/2021 01:07:55
AAPL,459.95,08/28/2023 12:03:54
FB,99.22,11/10/2021 22:56:23
MSFT,907.17,07/30/2021 16:47:38
AAPL,929.63,08/22/2023 09:51:04
AAPL,449.36,09/28/2020 21:51:09
AAPL,674.15,07/11/2022 18:17:55
MSFT,527.86,06/18/2021 11:50:43
GOOGL,534.17,09/12/2022 08:54:59
GOOGL,101.46,09/04/2023 21:21:35
MSFT,221.71,07/08/2022 22:07:11
FB,199.64,06/27/2022 21:31:04
AAPL,136.63,10/26/2021 11:30:43
MSFT,922.83,08/25/2023 18:14:32
GOOGL,610.35,03/21/2021 15:42:42
MSFT,461.19,11/06/2021 09:28:49
AAPL,927.76,03/07/2023 14:30:36
GOOGL,331.62,10/21/2022 02:25:34
MSFT,187.25,09/22/2022 07:16:57
MSFT,649.12,10/04/2021 17:44:19
AMZN,231.06,01/04/2023 02:08:53
AMZN,283.75,09/27/2022 03:37:53
AAPL,621.80,04/08/2021 16:22:53
AMZN,333.37,12/21/2020 11:54:33
AMZN,854.16,12/17/2022 09:31:52
FB,633.98,12/15/2021 05:33:36
FB,990.82,11/07/2021 05:44:56
AAPL,957.26,10/13/2021 23:20:57
AMZN,559.57,04/19/2023 20:57:52
FB,604.19,10/03/2021 02:08:17
MSFT,565.25,03/11/2022 14:00:37
AMZN,2.47,12/17/2022 00:59:43
AAPL,419.97,05/27/2022 18:42:00
AMZN,736.42,06/22/2022 13:24:12
FB,968.00,01/01/2023 12:54:34
MSFT,683.25,01/23/2021 18:53:44
AMZN,500.06,10/02/2021 19:23:35
AAPL,807.87,02/06/2021 02:19:16
AMZN,126.12,11/30/2021 04:41:22
AMZN,612.44,06/18/2022 13:18:11
MSFT,270.43,12/10/2020 13:30:21
AMZN,176.43,11/15/2020 23:22:53
AMZN,869.20,03/26/2022 20:29:35
GOOGL,110.07,10/01/2022 12:34:10
AAPL,248.50,04/06/2023 16:06:44
AMZN,523.07,03/22/2022 18:24:42
AMZN,587.96,08/04/2021 20:39:40
AAPL,624.59,06/09/2022 07:51:46
AAPL,935.74,09/01/2021 09:24:17
FB,661.00,06/11/2021 18:38:36
AMZN,732.30,07/22/2021 20:53:16
AMZN,68.54,07/28/2021 21:06:16
MSFT,953.79,09/18/2021 13:53:01
FB,542.65,05/27/2022 14:06:01
AMZN,196.67,07/13/2023 01:01:12
GOOGL,52.63,11/24/2020 16:34:41
GOOGL,172.28,08/29/2023 09:39:40
MSFT,614.07,07/21/2022 16:25:23
GOOGL,850.08,07/15/2021 06:02:38
GOOGL,946.01,06/06/2021 19:07:37
MSFT,796.70,11/17/2020 06:45:02
GOOGL,213.00,02/21/2023 20:59:17
FB,23.13,01/17/2022 03:23:20
MSFT,297.77,10/30/2021 22:45:15
AMZN,586.32,04/28/2021 19:28:44
AMZN,622.86,07/03/2021 15:48:34
FB,285.72,08/03/2022 00:47:01
FB,471.55,07/05/2022 20:02:21
GOOGL,619.14,09/16/2020 05:16:29
AAPL,556.72,06/24/2023 05:10:38
MSFT,159.90,04/16/2021 04:49:23
GOOGL,998.55,10/16/2021 14:29:40
AMZN,506.43,02/25/2022 23:31:27
AAPL,570.48,03/04/2022 01:59:34
FB,320.41,01/08/2023 05:43:10
GOOGL,835.85,12/24/2021 21:34:45
FB,133.78,12/21/2022 05:30:09
AAPL,872.32,05/11/2021 23:43:43
GOOGL,488.90,10/13/2020 02:35:08
AMZN,465.50,02/13/2022 08:02:23
AAPL,847.55,08/01/2023 16:36:34
GOOGL,916.58,01/03/2021 21:55:15
AMZN,272.95,07/31/2022 17:39:43
MSFT,88.82,08/20/2023 00:47:29
AAPL,407.20,04/14/2022 23:54:44
AAPL,939.19,04/19/2022 00:15:20
GOOGL,111.53,10/07/2021 01:30:29
AAPL,301.01,03/23/2023 10:05:04
AAPL,852.34,02/27/2023 03:58:35
AMZN,193.26,05/15/2021 05:25:05
AAPL,431.05,11/21/2021 22:16:54
FB,73.85,10/26/2020 00:13:57
AMZN,666.07,01/26/2023 22:06:25
FB,906.04,01/21/2023 12:34:21
GOOGL,470.04,02/25/2023 21:26:36
FB,810.79,10/19/2022 03:53:26
AAPL,184.42,05/07/2023 06:43:16
FB,137.90,08/18/2021 10:50:10
AMZN,881.19,04/25/2022 10:50:00
MSFT,644.38,08/10/2023 21:45:46
GOOGL,214.45,05/07/2022 23:29:48
FB,321.74,11/01/2021 15:49:01
GOOGL,871.33,09/26/2021 12:31:34
AAPL,958.05,04/25/2023 00:47:29
AMZN,667.59,04/16/2023 14:47:27
AAPL,776.90,07/20/2023 13:44:43
MSFT,994.59,05/12/2022 10:05:20
AMZN,13.81,05/03/2022 18:55:56
MSFT,938.22,07/16/2022 13:07:13
FB,800.41,09/15/2020 12:40:37
FB,289.26,05/07/2022 07:30:08
MSFT,2.59,08/25/2022 02:47:38
GOOGL,284.73,05/01/2021 10:37:47
GOOGL,107.31,06/15/2023 21:39:51
GOOGL,38.77,07/16/2023 07:37:21
MSFT,542.28,10/24/2020 12:05:10
MSFT,460.05,12/12/2020 12:52:42
AAPL,103.17,07/26/2023 16:39:33
AAPL,486.38,06/03/2021 11:59:11
MSFT,406.79,04/18/2023 21:33:48
GOOGL,692.98,04/15/2022 23:13:36
MSFT,56.21,11/09/2021 00:19:51
FB,307.56,01/12/2022 19:18:20
FB,68.68,09/07/2023 20:12:51
FB,635.58,07/14/2023 16:00:14
MSFT,846.10,07/20/2021 02:49:34
MSFT,746.99,08/12/2021 18:07:24
GOOGL,703.37,03/01/2023 20:10:55
FB,495.36,11/13/2020 21:12:51
FB,353.48,04/14/2022 01:09:53
GOOGL,53.20,05/31/2022 16:35:49
AMZN,66.36,09/10/2021 06:48:32
AMZN,880.09,10/22/2022 14:10:20
GOOGL,322.08,11/17/2020 12:15:04
AAPL,937.54,09/23/2022 02:04:05
AMZN,40.08,11/12/2022 08:08:03
AMZN,818.79,11/27/2022 20:30:44
AMZN,457.23,01/10/2022 16:16:46
AAPL,220.31,03/10/2023 06:21:11
FB,23.23,06/05/2023 08:28:37
AMZN,848.86,12/14/2022 21:13:26
FB,917.30,01/28/2021 07:00:21
GOOGL,721.12,10/30/2020 14:52:12
AMZN,201.24,12/30/2021 02:01:51
AMZN,951.15,04/17/2023 20:55:46
MSFT,538.73,09/17/2020 01:54:12
GOOGL,424.36,03/11/2021 08:37:08
AAPL,582.89,11/11/2020 10:05:32
FB,943.87,01/28/2023 00:05:53
GOOGL,658.67,02/10/2023 14:32:55
FB,281.41,07/26/2021 23:54:37
GOOGL,288.65,02/22/2022 03:02:59
MSFT,811.88,01/31/2023 09:04:29
AMZN,659.79,10/08/2022 05:37:24
GOOGL,71.28,10/18/2020 18:40:52
AMZN,91.00,10/27/2020 22:51:59
AMZN,33.44,04/03/2021 20:22:25
GOOGL,547.98,03/12/2022 06:49:05
FB,617.94,02/05/2021 20:04:54
AAPL,745.81,04/04/2022 09:28:50
AMZN,699.30,08/06/2021 23:56:30
AMZN,687.94,12/23/2022 00:05:21
AAPL,144.57,07/11/2021 03:53:30
MSFT,277.91,07/30/2022 02:30:17
GOOGL,610.38,11/22/2020 09:17:31
FB,181.55,12/08/2020 19:26:29
GOOGL,594.41,05/06/2023 01:54:59
AMZN,281.13,11/27/2021 05:58:40
GOOGL,266.39,11/04/2022 01:20:35
AMZN,45.18,04/19/2021 00:57:16
AAPL,743.84,09/23/2021 14:04:33
FB,75.40,12/21/2021 16:12:20
AMZN,846.38,08/26/2021 18:47:24
GOOGL,689.75,09/22/2020 12:14:48
GOOGL,184.55,07/17/2023 16:47:50
AMZN,640.74,05/31/2022 22:42:38
MSFT,844.46,03/04/2023 13:34:48
MSFT,614.23,10/28/2021 01:41:10
FB,572.62,06/14/2022 08:58:31
FB,235.39,07/28/2022 09:57:12
AMZN,742.48,05/12/2021 10:36:04
FB,622.23,10/16/2021 15:59:28
AMZN,411.92,11/22/2020 14:59:54
GOOGL,331.07,03/02/2022 22:14:52
AMZN,684.37,10/29/2022 22:05:13
MSFT,690.81,05/19/2023 14:25:50
MSFT,428.71,01/27/2021 06:06:19
AAPL,607.92,02/07/2023 08:50:57
FB,321.69,05/06/2021 03:32:52
MSFT,106.32,04/11/2022 17:33:20
FB,655.78,04/16/2021 07:10:53
FB,896.47,03/04/2022 06:20:11
GOOGL,316.83,08/20/2021 22:20:38
GOOGL,522.78,04/13/2021 20:06:45
AAPL,894.64,10/30/2022 18:03:03
AAPL,809.80,01/16/2021 08:32:10
GOOGL,942.01,11/19/2020 02:06:28
MSFT,610.32,05/21/2023 08:35:45
MSFT,275.07,04/05/2023 07:34:59
AMZN,668.36,07/13/2021 00:00:41
MSFT,225.18,03/19/2022 01:52:23
MSFT,167.54,04/11/2021 12:22:22
AMZN,884.47,05/26/2023 02:46:31
AMZN,449.21,11/06/2020 06:01:04
FB,837.19,01/02/2023 21:13:31
AAPL,913.86,08/27/2021 03:37:43
AMZN,201.66,09/30/2021 06:17:03
FB,827.46,09/12/2021 15:38:14
FB,353.97,03/15/2023 20:17:29
AAPL,75.17,08/16/2022 21:58:06
MSFT,679.01,02/01/2023 02:11:26
GOOGL,128.75,04/29/2023 21:10:14
FB,676.54,03/30/2022 18:48:46
MSFT,42.61,10/26/2022 21:28:03
FB,808.08,04/21/2021 15:30:01
MSFT,944.53,01/07/2022 13:30:25
FB,772.22,05/06/2023 05:19:20
AAPL,174.83,12/05/2022 19:33:56
MSFT,990.52,12/01/2021 01:38:16
FB,254.40,10/19/2020 20:52:59
GOOGL,957.82,08/04/2022 00:29:49
AMZN,684.34,09/12/2021 22:05:47
AMZN,946.25,03/21/2021 07:10:59
MSFT,31.34,09/15/2022 00:28:21
AMZN,786.52,01/16/2023 21:15:14
FB,607.34,06/03/2021 16:08:23
MSFT,744.80,07/23/2023 07:06:32
GOOGL,445.76,02/07/2022 15:58:07
MSFT,905.09,09/25/2021 11:28:33
AMZN,282.39,11/14/2021 06:03:36
FB,855.73,07/20/2021 21:22:30
AAPL,99.48,10/20/2022 02:15:45
AAPL,779.88,03/19/2021 02:46:55
MSFT,540.05,12/23/2022 01:43:23
AAPL,89.58,01/06/2023 10:52:01
MSFT,666.91,02/18/2021 09:57:19
GOOGL,227.09,09/22/2021 11:37:49
MSFT,302.30,04/18/2023 09:26:28
AAPL,715.65,01/04/2023 00:57:22
GOOGL,42.53,12/08/2021 03:02:16
AAPL,194.97,02/21/2022 02:23:15
AAPL,575.04,06/27/2021 05:45:54
AMZN,498.22,10/11/2021 11:17:04
GOOGL,127.68,10/21/2021 05:22:48
FB,680.36,12/02/2020 19:23:52
MSFT,998.95,04/19/2022 16:34:54
AMZN,822.88,02/06/2023 02:14:23
GOOGL,985.51,06/30/2022 22:07:36
AAPL,562.25,05/29/2023 09:48:04
MSFT,383.10,02/04/2021 22:31:35
AMZN,852.29,04/18/2022 13:36:50
AAPL,462.48,05/12/2021 02:34:04
AAPL,794.71,02/11/2021 18:31:02
AMZN,541.55,05/25/2023 03:30:57
AMZN,592.28,07/29/2022 14:58:41
AMZN,600.49,11/17/2022 09:32:36
GOOGL,758.06,01/19/2022 04:19:46
MSFT,358.92,03/20/2021 16:18:15
FB,191.45,03/09/2022 05:41:49
FB,248.85,04/01/2021 14:09:33
