SecurityId,Quantity,MKV,ToBeDropped,FundId,AsOfDate
AAPL,891.04,272.81,280564ca-58d6-7f75-ace2-4988d6b15669,F002,03/31/2021 18:02:55
AAPL,797.35,2.00,e57e018a-3fc4-02aa-57e3-a02e2e921fbf,F005,05/07/2021 12:23:04
FB,294.46,106.86,169ff1b7-dd36-2b3e-f756-eb34d1a234a9,F005,12/27/2021 09:36:34
AMZN,158.83,124.87,715b1d93-5b78-fac5-2f3e-05395b63ef31,F003,09/09/2021 00:14:04
GOOGL,569.37,226.64,b5223a79-98de-9997-321c-2a5afe367971,F005,01/02/2021 06:27:50
AMZN,167.59,745.44,bbf40172-d44c-2a5e-e837-4a6f7f591b2d,F001,11/13/2022 01:59:37
AAPL,211.79,523.68,158cfabc-4077-b0b2-dd6d-e1892197987b,F003,12/24/2020 00:54:52
FB,226.31,846.70,f65e3c5e-c972-8787-6fe9-d8286e398b33,F004,10/14/2022 02:50:28
MSFT,594.94,381.24,05a62a5a-9174-7d9d-5ce2-2b37f790d4c3,F001,02/09/2021 18:29:43
AMZN,469.53,107.87,ca1772cd-0087-cab5-3577-ec98312cdd64,F002,10/24/2020 18:05:11
GOOGL,478.11,788.54,de6570c6-ac46-71e2-895f-e9023772f667,F002,08/14/2021 20:00:53
GOOGL,275.59,17.15,3171c992-4c98-223a-5228-60b9bf0d5d16,F003,08/13/2023 12:26:49
AMZN,12.06,334.89,b859ce5a-04bf-596e-383f-9a53a5fd3b2d,F001,03/10/2022 01:52:51
AAPL,424.93,604.14,f0d2bb7b-df5d-72af-776b-5c4d8fb708f0,F001,09/06/2022 06:43:05
FB,180.04,433.74,e7bf2a68-428f-46f7-d139-2d2bc43b4e39,F005,09/30/2022 11:33:27
AMZN,720.62,393.82,40d9cd08-6baf-ba2d-3e2c-533a1903b597,F005,09/21/2021 02:26:51
AMZN,638.63,808.84,01b16dcb-6c74-757a-a53a-68320d30930f,F002,07/13/2022 08:52:42
AAPL,430.65,567.52,82948bf7-e842-3a74-5995-2f107728a024,F001,02/08/2023 09:01:42
FB,651.72,342.60,813b51a2-2754-4f55-1363-64b96d565bbd,F004,02/06/2022 02:11:22
AMZN,337.37,36.60,6d690852-da98-89b1-b8d7-a688f93d67aa,F005,03/28/2021 05:37:34
GOOGL,245.85,372.46,279b3fd7-8a57-d225-7ff3-3122887b5414,F003,10/21/2020 20:24:31
GOOGL,160.92,505.55,e0481b6e-2ea7-02fb-f96d-37cd9a75cf1c,F002,07/02/2021 14:07:13
AAPL,404.96,896.19,6993e3f5-4d9d-65b7-bd54-2868a2c5f743,F004,10/30/2022 02:43:05
AAPL,140.59,540.55,3fcccd01-7ea6-45ec-0b58-a9ea6885cccd,F004,05/31/2023 06:30:09
MSFT,65.55,57.05,beaf08d8-bd9b-0776-55bd-038ab03c9905,F002,09/02/2021 04:26:28
MSFT,680.42,224.53,9aa9af1d-86f2-d092-7e65-33a5410a4c9b,F003,04/23/2021 14:09:44
GOOGL,933.16,840.19,5fb96a97-cb35-95d2-71f0-6c68ef22b4c4,F003,12/07/2020 15:10:35
GOOGL,935.52,239.08,81e5f1bd-021b-70bf-94cf-4f1369975391,F003,01/06/2021 06:21:31
GOOGL,337.19,511.72,e9b3acb1-944b-4546-c2e4-5b24003b4bbc,F001,11/07/2020 16:07:02
AMZN,642.09,528.76,51963267-2046-9cf4-401b-92f65e09a261,F002,11/15/2022 05:11:26
AAPL,438.26,70.83,faf0bd74-533f-d480-b766-fd75db5b2f1e,F003,05/07/2022 14:31:28
AMZN,20.26,405.78,cc788a9f-66de-6d35-9e4e-1e32b8bbc5b9,F005,05/17/2021 19:41:57
GOOGL,712.78,118.88,450e8fb6-b914-de51-8b97-dfba9f6580ad,F002,12/04/2021 03:07:56
MSFT,921.96,693.16,89247189-0d6c-3327-ba51-21d5b1125788,F003,05/02/2022 16:11:27
AAPL,75.76,423.33,113d1ab7-dd80-fa32-ea8c-fa25f188a8f8,F001,05/30/2023 01:15:25
MSFT,193.74,56.25,d615e462-1333-74e1-a0eb-c42ccd3317c4,F005,09/24/2020 08:13:02
FB,253.40,795.57,0580707c-cd37-539b-66ad-03e7bfd7a0eb,F001,05/02/2023 10:20:01
MSFT,30.10,650.85,8bae24c6-1b99-6c70-af08-1ea38213451d,F001,09/26/2020 11:43:10
FB,985.08,698.77,be2b9c9b-72f3-58cd-d7ea-08c52db9b27f,F002,11/11/2020 18:12:01
MSFT,307.57,654.27,cff4304d-743a-5894-29a1-bf41dd208d1b,F001,08/22/2023 00:48:31
AMZN,830.61,997.89,7d9f27bf-0dfd-9273-68e3-1b91a0340f5a,F005,12/10/2020 05:25:58
AAPL,817.49,150.85,e8094055-ed42-9309-bd1c-2cf9713b6c58,F005,05/14/2023 18:11:20
FB,104.53,244.65,2887c227-5273-f4ec-939c-1f3a14269b78,F004,04/27/2021 07:21:47
AAPL,631.46,279.84,db1a2c88-3b4a-c266-85fa-cfeb341d7299,F005,01/18/2022 01:20:08
MSFT,409.07,749.61,0a6ee952-f027-b2cc-b745-7418ff1b91ab,F003,10/15/2020 13:53:53
MSFT,631.31,609.81,71b9ce83-1886-3d48-3c53-a2c44e00aec9,F005,11/22/2022 11:57:09
AMZN,530.90,42.28,f317154a-55b7-8f1e-709c-41f7573aa45f,F003,11/10/2022 09:51:51
AAPL,418.89,180.08,5b98bb6c-9ca8-ea16-9971-f9423f954ba2,F001,07/12/2023 11:51:52
GOOGL,202.47,858.46,2d4969e3-f96d-7e7b-ca1c-c67bf9979bb3,F002,06/09/2023 22:33:43
AAPL,803.18,151.87,b3cc385d-b1c3-7b0b-384a-6893e1ae482d,F001,03/20/2021 04:35:36
GOOGL,586.42,69.27,78ff3243-7914-068b-8bb4-f3812b13d965,F005,05/01/2023 10:30:49
MSFT,761.12,331.39,3dc0a17e-4258-c4cf-bb26-8bf767dfa1c0,F005,11/06/2022 09:42:48
MSFT,502.32,600.37,3b950bf7-638d-7d90-8b30-166d3903012d,F004,01/13/2023 18:46:12
AMZN,29.24,329.38,353b9da9-4d16-dca0-3314-01c16c50532c,F002,07/29/2021 10:03:37
MSFT,864.14,818.40,d7280d92-cbbe-c79a-2084-6ffd3abad325,F002,08/17/2021 04:34:19
GOOGL,371.60,610.95,1a5389dc-3817-8a36-58aa-7fbe91c6f716,F005,03/01/2022 01:58:29
MSFT,659.99,193.54,dd337545-1faf-13ea-aac1-899ab692729b,F005,12/01/2022 07:39:10
GOOGL,706.08,833.49,a5e6c870-d76d-4746-ceaa-909c7a9b13cf,F005,12/05/2021 12:14:59
AMZN,766.14,615.62,8cda6392-dbc2-5945-6dc1-0e943a18ada5,F003,05/13/2023 10:00:52
MSFT,751.48,368.20,e8678a85-1278-19b4-f527-a9abf69e8347,F001,12/21/2020 03:37:36
GOOGL,936.98,240.74,2f458918-bb17-2768-77a4-31cf5c4068e1,F003,12/02/2021 08:59:50
MSFT,409.38,980.39,14e28f44-1639-9dc2-0dad-f14abc65ca23,F004,06/17/2023 23:13:20
MSFT,394.15,681.41,bb696a96-6727-24c7-3e32-b79a018f0e6a,F002,03/16/2023 05:57:02
AMZN,566.06,169.52,4e0bc484-605b-223c-2903-53c3539a5234,F003,05/29/2022 17:04:09
MSFT,822.73,270.89,39976f3d-a0c8-8331-130c-f63ae2091497,F003,12/23/2022 20:54:24
AMZN,776.62,373.72,020657eb-83d2-aa3d-a34b-bdd4e851fcd0,F004,11/23/2020 08:52:40
GOOGL,496.01,585.17,d68cf547-6d53-2930-6431-026344bae25c,F005,10/01/2020 13:10:50
AAPL,284.32,310.49,35482022-9f5f-e379-d4ae-f7d96d29f25a,F004,09/25/2021 13:25:29
AAPL,419.61,254.81,71d7695e-ea0b-132b-d026-e081bb101897,F002,08/03/2023 23:57:42
AMZN,291.22,695.83,3479e7c9-b16a-3771-71ce-20b6b1284826,F003,06/10/2022 03:57:57
MSFT,652.47,160.50,e2610dfd-f341-32fa-7870-18f459c046e4,F004,05/25/2022 20:16:52
AAPL,339.58,246.33,c93d6473-cbf6-b97f-a1dd-4888a5bee544,F005,07/25/2023 16:30:35
MSFT,368.40,381.71,44f1f596-b702-24b6-477e-d3fa6deab437,F005,03/12/2021 03:27:40
MSFT,95.64,771.80,57709e25-7f60-959d-6a8d-513328cbb4f4,F002,01/08/2021 05:28:00
FB,293.28,627.28,182a182c-658f-a477-d03c-954dafa1797f,F005,05/22/2021 00:16:27
AAPL,766.26,914.65,9bd1317c-c520-979b-944f-657d31a9c842,F004,08/13/2023 19:20:19
GOOGL,310.66,875.25,968951ec-f74c-1b1e-b0ad-d572041eeb97,F005,07/16/2023 21:33:49
MSFT,159.68,255.62,4bb3e6b5-a6b3-54f4-5106-9574a9e48350,F003,05/17/2023 14:04:12
GOOGL,329.78,906.39,09c19bd4-8b24-1742-825f-5b17ca96f11e,F001,09/23/2022 00:46:23
FB,757.17,228.25,ec6fc720-2f71-7bde-0921-75430422c7f4,F004,07/25/2023 04:34:14
MSFT,338.24,265.40,61be4060-7b92-5968-f557-ed6fc9560c24,F001,12/29/2020 23:26:06
AAPL,364.64,106.95,dff70d65-1811-8075-2d84-2d88c823ab2e,F003,11/08/2022 16:39:24
FB,397.57,432.46,9b223466-6598-2194-671d-b3d84219fe2e,F005,11/24/2022 04:49:27
AMZN,19.93,149.86,fa1e132b-bf68-415e-b78c-518b8101afe2,F001,05/07/2023 14:54:30
AMZN,829.42,910.28,fc60cc8f-a504-4246-8b60-13c4abaec0c1,F002,01/11/2023 02:24:18
AMZN,461.44,633.41,68909f21-4d54-a31e-e72c-d98b4657ceed,F001,10/10/2021 12:49:08
FB,91.82,767.77,cce0b3eb-f2ba-fd4b-9277-89262635e988,F004,02/09/2022 15:50:28
GOOGL,356.35,338.13,93702314-4b79-2e1e-665c-52e352bd929d,F004,12/31/2021 03:07:55
GOOGL,4.04,140.57,8f96069d-7719-54bb-b109-20cb5c73ad4b,F003,09/06/2022 04:58:52
MSFT,472.17,243.47,2514d12d-3e58-1352-48ea-8b0659c6e6a4,F003,09/14/2021 21:17:21
MSFT,122.50,0.28,05d0f0be-1899-b616-9a8e-d753c880d8ca,F001,12/03/2021 06:10:45
FB,721.95,316.19,baa2ce79-1c87-5555-1f31-960b847fdfec,F003,04/04/2023 21:09:00
AAPL,959.27,366.59,937b640d-07c8-d3e5-809f-a025254a478c,F001,02/17/2023 19:46:24
AAPL,322.05,438.89,22b70a36-0949-a68d-f65c-13d29bd601cc,F002,09/05/2023 20:52:29
GOOGL,462.29,392.89,02535acb-bb15-a0ae-ad3f-32f1bba4a9ba,F003,02/06/2023 16:06:13
AAPL,736.37,681.94,45bdfb32-3af2-1749-0c66-e821cae66572,F001,11/11/2021 14:48:57
AMZN,323.32,383.26,4cff29ba-46e5-64f3-53e6-8c2b9b53d363,F004,10/06/2022 11:01:44
FB,118.97,43.61,1e925c3d-e396-a748-9ac2-25a7372b9680,F004,04/30/2023 07:03:51
FB,186.07,178.91,af794722-1bcf-0e0e-08d6-a4fff92c7e07,F005,01/02/2021 22:28:43
FB,357.62,486.76,e65b61c4-fc81-ef81-9527-7d86143e6bd1,F002,10/13/2021 00:33:55
AAPL,714.59,452.66,15c85b3e-6a6e-0c14-2811-55f1ebf9dcfe,F003,06/28/2023 12:06:41
AMZN,355.16,425.02,d3766324-c7c2-91d9-7918-2ec359af99f6,F005,01/04/2021 21:26:43
GOOGL,790.80,328.27,032d2a3d-2a22-5b1e-1559-d2ee5534de5a,F001,03/16/2021 12:41:57
FB,69.57,265.36,d3fd7e90-7659-145f-d879-b75033100c47,F003,07/17/2022 18:27:01
AAPL,891.25,259.05,47bf94ef-bb1e-e6d7-7cef-8bd395ec3866,F004,07/22/2022 06:43:34
GOOGL,382.18,318.63,5b3e6578-8b14-8144-cf81-e119ef7b94eb,F001,12/13/2021 13:21:27
FB,250.05,472.40,c0181fad-6a6b-c0b6-8baf-f5500871253e,F003,08/27/2022 19:37:00
AAPL,466.16,713.42,f18b60e6-a899-a8f1-ac3c-50e9fda32166,F001,08/31/2022 04:38:57
AAPL,69.70,748.18,fb317b81-113e-41fb-eb23-ed8fbd42abd2,F002,10/03/2022 23:51:17
FB,908.79,368.14,823f5da7-cab9-2d1b-1c3c-c2dcc6f73e07,F005,03/23/2021 21:11:34
AMZN,222.78,967.82,7e0a849a-be40-ac47-7c90-04fd61909a7d,F005,08/10/2023 09:45:17
MSFT,517.58,709.17,83508f04-8061-fa86-d02c-897ccd21b640,F004,04/19/2021 00:46:31
GOOGL,546.36,232.62,7dfe4c4c-c696-1537-08d9-117f95a1783a,F001,12/31/2020 05:27:48
MSFT,922.54,636.58,8897a5ec-e45a-3975-c244-02e6a3f4d103,F004,02/16/2021 23:53:00
MSFT,837.00,710.45,5c75594e-0328-ce03-c34b-3e4ab7b04409,F004,07/28/2021 16:31:13
GOOGL,937.88,567.18,fcb3457d-f064-17da-086d-81024f8c8bbc,F003,05/17/2022 21:51:30
FB,60.31,654.31,25237f4d-1929-0e7a-0e36-c17dfa9bba41,F003,10/30/2022 22:42:54
MSFT,131.02,610.79,ac76f00d-25e6-b18b-e6ab-4f389e5a6c0e,F005,03/16/2021 06:47:37
GOOGL,263.95,447.51,fcde7f13-e5c1-74a9-8ec9-b4bda013858f,F005,05/29/2023 20:19:54
FB,419.10,964.43,7482906a-9de0-69e2-fa86-b2a899d3e6fe,F004,03/21/2023 09:39:04
FB,89.76,738.60,d7960505-f686-e642-e7fc-69c505511788,F004,08/01/2021 22:37:20
MSFT,483.66,410.36,ce8d5166-ae20-7bef-75d0-0fa76f36d1b6,F003,04/22/2022 12:00:12
MSFT,404.84,393.46,186d0b95-7752-5f9d-1bde-4ceab3c47a54,F002,03/10/2022 09:51:58
AAPL,169.86,739.85,a256e170-ba87-589b-12e9-9ec5bac62876,F003,11/05/2022 23:34:52
MSFT,27.08,481.48,c1e75575-a104-8b2a-ada0-b28fb8dd166b,F005,06/19/2023 02:50:25
GOOGL,903.99,919.74,760c7a9b-00af-92a7-525e-3d5b0b38ec68,F003,12/02/2022 22:34:12
GOOGL,783.67,824.50,c5376921-0b76-9ca5-904a-65e05027a223,F002,08/23/2023 07:16:29
MSFT,802.99,905.33,01f1657e-62c3-b93d-adec-03b1a255de1a,F002,11/23/2022 23:22:05
AMZN,908.03,313.97,50907649-0aef-d667-e64d-cd8e87025485,F005,03/25/2021 00:12:30
FB,893.24,325.61,7adb513b-c4b9-4f6b-bb7a-6db8430e3d55,F004,12/13/2021 02:12:44
FB,562.80,618.92,a1b8313e-9e08-f3dd-72cc-ba8bd9865dd7,F002,06/09/2023 04:10:07
AAPL,104.34,442.06,b12f5513-c56e-ba7d-565b-e0b9fc29b46d,F004,09/06/2022 21:19:30
AMZN,408.26,80.79,9e95370a-c268-d2fb-ace2-bdac478753ae,F003,11/23/2021 01:43:58
AAPL,278.92,905.14,3325ae67-2ca9-d424-5fde-09ffc5b6106e,F002,08/05/2021 11:11:36
GOOGL,735.91,350.43,15045a7f-f69f-1cd4-78b4-4849be494546,F002,02/20/2023 10:59:37
FB,223.36,337.55,110ff5d0-3d79-0a68-ab70-f6aa0f3e63d7,F002,12/01/2022 18:14:01
AMZN,496.56,732.43,eb2e45bc-f07b-4a7a-efb9-595bb625dcd6,F005,03/19/2023 13:25:59
AMZN,945.40,339.77,c473e347-c693-61ce-6626-31b96f300d27,F003,05/17/2022 06:56:09
AMZN,837.60,989.96,bd1ebd33-3208-6236-2eba-20ae35ec6032,F002,02/01/2021 10:15:01
AMZN,129.76,882.92,df4c730d-9790-3fa1-33c1-10703e8b2ebb,F005,07/04/2023 09:14:59
FB,121.24,846.92,0590858c-a147-69f3-75fb-129115075171,F005,12/09/2021 11:34:33
GOOGL,474.37,7.15,f1248b2b-40ef-34f2-3c21-6f00bd62c5ee,F001,10/31/2021 02:53:55
AMZN,856.99,277.41,755c707f-ef5a-629e-d6d0-a97f0378b937,F005,03/03/2023 02:07:07
AMZN,875.54,697.85,4c0372a5-4889-8105-b663-6ab5125336e8,F001,08/24/2023 05:30:11
GOOGL,8.79,998.72,2ae31ede-a80a-9588-6acb-bac1d41379b3,F001,03/01/2022 21:38:12
AMZN,859.31,478.23,67fc64a1-e6d8-7593-3b48-2c8b7e59c82d,F003,10/12/2020 03:29:43
FB,561.51,227.96,51d5986a-3a3c-fc95-7a6c-95cd793369c1,F001,10/16/2021 14:05:42
MSFT,40.87,998.40,db1c1992-daa3-bf68-ed21-5fe03e84fe77,F005,08/24/2021 01:13:41
MSFT,303.94,26.51,00109ad8-b852-4deb-6c1b-dd022b7bb0f8,F003,08/18/2022 01:25:33
GOOGL,551.77,351.70,17bd55cf-c8e1-6a55-6259-473f0a885f2b,F003,09/29/2021 04:41:44
AMZN,946.81,739.17,b62af8dc-1f3e-390d-0cb7-68d4f8427233,F001,09/28/2020 10:58:24
MSFT,588.95,356.02,00d5bf93-23b1-f508-2412-cde459c0cd70,F004,03/11/2023 05:57:22
MSFT,404.68,478.54,284ad2aa-9fc9-06d8-b011-cc90722ce591,F005,02/03/2021 09:10:41
FB,866.66,701.07,7cd50375-cb0d-3ec8-912c-4851dafd84d9,F001,08/03/2022 14:45:18
AAPL,250.39,58.23,868d43ae-4d4c-c287-4858-aac61dc3e3f0,F001,02/24/2021 16:37:17
GOOGL,947.06,884.97,29cc2434-896d-3bd5-f785-f2f24d00953e,F005,02/17/2021 17:50:26
FB,332.54,963.72,9290c605-9e11-7e54-10ec-278ce2a2cf93,F004,05/05/2022 02:05:56
GOOGL,108.89,291.61,8a07d03d-9169-a1fc-3f58-ad58bee3b083,F004,01/13/2022 00:59:09
AAPL,18.02,997.91,59d6b13f-5ff8-ea2e-c9e3-f5d5afa09ebe,F001,02/19/2022 03:38:23
MSFT,378.99,209.04,98f0a6e3-6ef4-f56f-e67e-619265305a91,F002,02/09/2021 01:25:41
AAPL,658.97,701.93,95b2e777-6119-8013-79c3-8a207823094a,F004,03/22/2021 22:07:45
AAPL,374.43,573.51,ba96b2d0-17d2-356c-591c-cab1712ca2be,F002,11/01/2020 17:41:11
MSFT,738.08,394.75,7bb64392-ee15-decf-d5ff-822c7a837c31,F003,09/24/2022 01:27:03
GOOGL,856.01,140.69,5d515f55-c328-777c-4f50-783c5981aee4,F004,06/21/2023 15:26:42
AAPL,600.47,331.20,1da53232-5106-31a4-939b-0b9e8cbd78dd,F002,09/26/2021 00:43:30
AAPL,360.97,315.50,3aa25dff-7008-1351-956c-963164eab30d,F004,12/24/2021 22:05:25
GOOGL,685.59,407.21,0b0bf5be-1142-ff90-9c9b-5182f749a57c,F004,06/06/2022 19:04:07
AAPL,178.79,541.75,922b593d-0508-5334-0b4f-2d555f25bdfe,F003,09/22/2020 02:52:35
GOOGL,87.76,759.02,864727a8-3abf-cef4-6e4e-fa79d475f910,F004,10/12/2022 07:47:45
AMZN,150.11,642.97,51ea8948-ccac-cd70-101a-e0dd55e3640c,F005,11/25/2021 15:47:36
AMZN,460.23,590.10,5600a916-ac53-57f2-03bb-e7173105998a,F004,04/14/2023 14:04:54
AMZN,327.41,930.87,1c404d44-7a1e-8ab2-bc5d-915945cc85bc,F005,07/23/2022 04:01:13
FB,921.29,895.72,7505167c-40c6-878d-f409-e3d4a3a57e37,F005,08/02/2021 21:29:48
MSFT,665.08,631.63,06469f5d-c840-bd17-265d-c187ec8329be,F002,08/11/2023 06:56:36
GOOGL,1.95,261.59,98c61b65-1b0e-e9f6-7b90-47d417b87627,F005,10/12/2022 02:19:36
GOOGL,938.91,329.81,a673ad36-75f9-dbad-384c-a5cdf1e1cccc,F001,05/24/2021 09:43:15
AAPL,910.29,882.01,15dc6f03-84c5-eeb1-ae41-e48990db05b7,F005,08/14/2023 14:00:04
MSFT,274.65,36.73,c1d89adb-76be-12a4-444c-be62e1296f24,F005,11/20/2022 18:02:30
AAPL,102.33,202.47,647f406a-7cd2-e08a-ed71-b49d5c7ec33c,F005,11/07/2022 19:36:13
MSFT,615.04,111.74,9951cec5-c650-08ee-4e2b-665181a743c1,F001,08/04/2021 08:10:06
FB,701.04,306.47,508f6cdb-1408-fd4e-2d8a-08254217b040,F001,08/01/2021 09:16:38
GOOGL,837.39,688.20,9facc4d7-fc19-0b1d-e86c-0accc78d81ca,F005,03/20/2021 20:30:39
MSFT,97.89,818.19,11fedf35-4de8-2a45-2c02-2c62290649bd,F004,05/06/2021 21:22:28
AMZN,696.81,610.91,63ce9fe8-7408-6596-35f4-353c36c6533b,F002,03/02/2021 08:06:23
AAPL,524.63,24.99,a2f31f08-4a97-9824-b61d-34850ed5ff38,F005,10/24/2022 10:40:28
GOOGL,123.07,509.66,e027d391-8c85-60e9-3a2e-5f2224ceb232,F002,10/08/2022 08:37:48
AAPL,520.33,324.62,9a60d0c7-c40a-68c1-8579-b07a687f8218,F001,06/13/2021 10:13:14
FB,453.88,857.92,812591cb-0ec4-254a-2bc7-7196c3bffc4a,F004,10/07/2020 12:31:25
MSFT,280.76,968.88,ae82fe10-7869-7dd6-d51c-ff49092f85b9,F005,03/09/2023 15:21:57
AMZN,384.74,118.56,088e41e0-0c4b-7894-f295-2d8920c6f7ee,F003,12/28/2020 04:42:34
AAPL,937.30,829.15,6cfda48c-554b-1832-5b19-821f199df162,F005,08/09/2023 22:41:20
GOOGL,784.21,670.34,c40871a0-92c3-b48d-f377-6931b41b5505,F005,04/04/2023 18:52:51
GOOGL,969.47,141.42,416e5852-18c8-8eff-9d6d-8ce6fdab45d8,F004,10/15/2021 15:50:34
AMZN,716.69,133.49,844411ad-bb6f-4455-ed3d-dd0eab19e05c,F004,03/12/2023 12:56:58
MSFT,785.78,142.10,cfcb06c2-01fb-0803-e02c-db4b01a62bac,F001,12/20/2022 00:46:48
AAPL,448.09,462.81,ed98116c-bc53-2fb0-7a5c-52a60685bcf0,F004,06/22/2022 23:08:40
AMZN,660.94,171.47,f085b7e4-8315-0e6d-e342-48b886e2b57a,F004,09/13/2022 00:10:20
AMZN,585.91,418.93,481b9641-8041-bf62-c41c-8bc3e5b9d407,F002,06/08/2021 14:05:03
AMZN,140.07,458.24,8990702f-3d26-6c11-ce16-08a20d67754f,F002,08/13/2021 10:15:07
GOOGL,743.79,126.56,8c302bd6-5af5-3f5c-ecaa-90b6719bda1b,F002,03/14/2022 21:44:32
AAPL,462.72,324.30,08d5fd42-0923-9614-c536-a7127ab9f143,F003,06/05/2022 04:02:04
AMZN,857.71,462.33,5045b78d-ac13-1045-1815-4919ae627047,F001,09/01/2023 16:21:44
AAPL,978.03,110.32,86e3d515-a3f8-251f-e9a4-01361c881283,F004,02/20/2023 23:39:25
AMZN,527.33,829.27,8c8ef5a0-b354-5682-e494-0882709a229b,F001,07/21/2023 09:53:30
GOOGL,775.68,366.19,bec31c5b-7e46-93f7-c6d7-28baafdde0dc,F001,03/14/2023 01:26:03
GOOGL,590.39,839.02,fbc462c0-0fce-be1d-96a9-9427d3f85f59,F002,07/16/2023 21:58:32
AAPL,96.29,725.58,dce994de-58a0-c9fd-a93c-587c1316125f,F004,02/18/2023 11:36:53
AAPL,580.30,668.99,4aa55764-8aae-7ddb-435d-f442d1fb9103,F003,01/08/2021 07:55:10
GOOGL,197.22,366.60,6b532e95-1b76-1526-6c0d-fda1dbaafc27,F005,01/16/2023 22:57:27
AMZN,416.05,259.14,a968be29-7ef1-e3d2-4d79-7c258021f4b1,F005,05/10/2023 16:48:13
MSFT,621.61,862.46,14d6c643-e216-4dab-f74b-7b0fd3686a0d,F005,12/07/2021 13:49:12
GOOGL,901.94,97.70,0eae90ef-fbc8-5a56-95a4-1f437ee1b642,F004,04/26/2023 04:27:58
FB,528.39,541.41,1d24ba30-982b-312f-3757-8a470f04982a,F003,08/02/2021 09:35:12
GOOGL,550.20,663.18,8b733b3c-c788-130a-b6bb-7ff94f335a5b,F002,12/05/2021 13:01:18
FB,165.12,499.84,f2283fe2-3784-911e-ac9e-14eb8c30a8ee,F001,10/30/2021 18:43:28
AAPL,921.34,356.97,b791aea5-d5e5-054c-a8a8-7940dd79dafe,F004,02/14/2022 21:37:36
MSFT,893.77,758.09,2639102c-312a-d187-e8b0-a0fa58b8e4a3,F002,03/03/2022 11:03:08
AAPL,787.81,568.41,2e01e6ff-e817-d065-ad70-82f467e1313c,F001,05/17/2022 03:10:55
AAPL,126.27,361.49,1a676b2d-c2b3-a1f9-e054-e9d43750c92f,F001,08/14/2022 13:36:01
GOOGL,312.73,257.14,45c977c6-8c91-59fd-7b9f-38d1871dc622,F002,03/18/2021 09:50:36
AMZN,275.40,990.56,47cc9a8a-581c-3510-80be-55ea5ee70460,F003,12/31/2020 06:08:38
AMZN,319.51,697.52,e1e172ea-ed2b-920b-4aa0-54e5cf7ce132,F001,08/21/2023 11:32:43
GOOGL,406.95,865.40,376a8b52-95f4-4633-0385-96e3e40c8c67,F002,08/25/2023 19:00:28
GOOGL,986.73,23.32,ff2212bb-d446-adc6-94dd-13e2381decfb,F003,09/17/2021 01:13:42
AAPL,964.70,814.70,ca80d8b2-62ba-8a08-c07a-b8a59692e9f7,F003,11/23/2021 16:25:28
GOOGL,415.92,890.30,0d6b222d-8097-3d11-e353-e6d5efe4ca45,F003,10/19/2022 03:42:18
GOOGL,340.33,279.12,89854c90-21e6-ebf2-13e2-3cc5a549814d,F004,01/18/2022 00:54:35
GOOGL,951.62,158.03,b914fd4d-c325-7bf4-afae-229ef450df4d,F001,05/04/2021 17:41:56
AMZN,514.48,228.09,bb43cdcf-8334-7cda-8854-4540c84aea7e,F003,07/29/2023 23:57:48
GOOGL,642.30,532.34,cdcaf0b1-de89-4517-3840-1bc9f042b250,F005,07/27/2021 12:32:03
MSFT,897.60,200.97,9371d9fe-e312-fd3f-fbdb-47202afe0b03,F001,01/01/2023 15:37:39
FB,247.34,611.85,5af0bdbd-e4bd-2bd6-6263-9f071d02f087,F003,06/28/2021 14:33:41
MSFT,413.98,497.60,34dd9dfc-014c-a0c7-8ba0-9f7a124b8a36,F002,10/01/2020 08:57:27
GOOGL,520.54,26.79,b02e8765-5255-c5b2-4352-aaced9576d8d,F005,02/05/2023 04:05:05
MSFT,3.03,171.96,4fbf0860-3287-a702-dac2-f47966600005,F003,01/19/2023 17:33:32
AMZN,833.42,899.82,4a6352b6-c703-9c5a-324d-f639945ee8ee,F003,05/28/2022 13:21:21
AMZN,474.08,20.90,be2a805b-4966-6362-c1c1-e599a9b8bbf5,F005,01/24/2021 00:59:41
AMZN,568.86,986.91,bc7afa37-27bc-216c-835a-4d138677162c,F003,02/27/2021 04:20:37
FB,888.03,774.88,4e3a01fd-fa95-9563-8b83-77d176fbd41e,F002,06/06/2023 08:20:08
AMZN,132.73,339.81,9bee4142-bab1-549b-d2a3-a3759f1dc4a8,F002,10/04/2020 21:58:16
AMZN,168.38,475.11,29469b4b-5de4-fd4a-d77e-9da2efc78f2b,F001,03/15/2022 14:47:23
FB,893.32,552.45,9831fcc9-8d9e-e795-4156-61985f68686f,F003,05/25/2021 01:25:06
AMZN,400.59,99.83,5f715c43-7644-fcf5-13dd-3c59b3d9b3d5,F001,12/15/2020 05:05:26
FB,224.91,527.13,348472d8-c53a-058a-2d1a-055486a4aba9,F003,04/08/2023 22:07:44
AAPL,71.08,667.72,e6f5ddcf-e0cd-3987-9746-9ee86ce8683a,F001,12/14/2020 02:27:45
MSFT,969.48,11.88,32e10d2e-cecb-8230-7430-76808bdef6f1,F001,02/22/2022 18:28:01
MSFT,355.49,147.42,e397f55f-91d8-fd5b-6408-71e84afbb89f,F005,01/27/2021 10:05:50
AMZN,400.41,906.08,c2ab7937-12c0-7556-2a64-2bc081a411fa,F005,12/08/2020 12:22:29
AMZN,888.48,997.96,cff4dc69-b90a-f5a7-44b0-69483fa9fde2,F005,08/06/2021 16:04:59
